Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän,lang_code,lang_name,domain,wiki,year,legacy_dspace,status,error,elapsed,is_broken,repair_reason,migration_hint
da,Eketorp,http://samla.raa.se/xmlui/bitstream/handle/raa/1976/1965_154.pdf?sequence=1,https://da.wikipedia.org/wiki/Eketorp,raa.se,da,dansk,samla.raa.se,,1976,True,404.0,,0.072923,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1965_154.pdf%3Fsequence%3D1
da,Eketorp,http://samla.raa.se/xmlui/bitstream/handle/raa/2154/1971_186.pdf?sequence=1,https://da.wikipedia.org/wiki/Eketorp,raa.se,da,dansk,samla.raa.se,,1971,True,404.0,,0.075486,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1971_186.pdf%3Fsequence%3D1
da,Eketorp,http://samla.raa.se/xmlui/bitstream/handle/raa/1952/1964_212.pdf?sequence=1,https://da.wikipedia.org/wiki/Eketorp,raa.se,da,dansk,samla.raa.se,,1952,True,404.0,,0.080448,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1964_212.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/1005/1932_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1932,True,404.0,,0.074996,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1932_001.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/2351/1978_180.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1978,True,404.0,,0.080416,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1978_180.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/958/1931_372.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1931,True,404.0,,0.079768,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1931_372.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/1552/1949_033.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1949,True,404.0,,0.078948,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1949_033.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/973/1931_242.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1931,True,404.0,,0.078537,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1931_242.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/3011/2002_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,2002,True,404.0,,0.074347,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=2002_001.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/927/1930_217.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1930,True,404.0,,0.080672,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1930_217.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/1729/1955_191.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1955,True,404.0,,0.085036,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1955_191.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/2058/1968_051.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,2058,True,404.0,,0.080904,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1968_051.pdf%3Fsequence%3D1
da,Vendeltiden,http://samla.raa.se/xmlui/bitstream/handle/raa/1590/1950_265.pdf?sequence=1,https://da.wikipedia.org/wiki/Vendeltiden,raa.se,da,dansk,samla.raa.se,,1950,True,404.0,,0.07922,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1950_265.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/575/1910_119.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1910,True,404.0,,0.07698,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1910_119.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/598/1911_126.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1911,True,404.0,,0.076524,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1911_126.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/621/1914_203.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1914,True,404.0,,0.082283,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1914_203.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/644/1916_164.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1916,True,404.0,,0.08125,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1916_164.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/657/1917_127.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1917,True,404.0,,0.078989,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1917_127.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/679/1918_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1918,True,404.0,,0.078671,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1918_001.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/701/1920_113.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1920,True,404.0,,0.088729,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1920_113.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/706/1920_056.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1920,True,404.0,,0.082366,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1920_056.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/958/1931_372.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1931,True,404.0,,0.082833,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1931_372.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/1552/1949_033.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1949,True,404.0,,0.081407,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1949_033.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/1590/1950_265.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1950,True,404.0,,0.084244,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1950_265.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/717/1921_083.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1921,True,404.0,,0.084681,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1921_083.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/731/1922_166.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1922,True,404.0,,0.081407,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1922_166.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/741/1923_085.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1923,True,404.0,,0.083101,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1923_085.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/796/1925_181.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1925,True,404.0,,0.076141,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1925_181.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/817/1926_245.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1926,True,404.0,,0.08623,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1926_245.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/807/1926_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1926,True,404.0,,0.072146,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1926_001.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/799/1926_307.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1926,True,404.0,,0.07632,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1926_307.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/834/1927_217.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1927,True,404.0,,0.076827,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1927_217.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/830/1927_096.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1927,True,404.0,,0.083045,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1927_096.pdf%3Fsequence%3D1
da,Sune Lindqvist,http://samla.raa.se/xmlui/bitstream/handle/raa/784/1925_227.pdf?sequence=1,https://da.wikipedia.org/wiki/Sune_Lindqvist,raa.se,da,dansk,samla.raa.se,,1925,True,404.0,,0.080004,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1925_227.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/1439/1945_359.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1945,True,404.0,,0.081406,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1945_359.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/512/1906_051.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1906,True,404.0,,0.079897,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1906_051.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/518/1906_118.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1906,True,404.0,,0.087273,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1906_118.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/521/1906_179.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1906,True,404.0,,0.074251,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1906_179.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/528/1906_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1906,True,404.0,,0.080011,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1906_001.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/526/1906_291.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1906,True,404.0,,0.077105,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1906_291.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/536/1907_113.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1907,True,404.0,,0.083652,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1907_113.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/545/1907_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1907,True,404.0,,0.082158,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1907_001.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/572/1909_039.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1909,True,404.0,,0.079431,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1909_039.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/595/1911_152.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1911,True,404.0,,0.097494,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1911_152.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/611/1912_132.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1912,True,404.0,,0.078418,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1912_132.pdf%3Fsequence%3D1
da,Oscar Almgren,http://samla.raa.se/xmlui/bitstream/handle/raa/645/1916_076.pdf?sequence=1,https://da.wikipedia.org/wiki/Oscar_Almgren,raa.se,da,dansk,samla.raa.se,,1916,True,404.0,,0.092392,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1916_076.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/649/1917_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1917,True,404.0,,0.082188,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1917_001.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/685/1919_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1919,True,404.0,,0.081778,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1919_001.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/688/1919_107.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1919,True,404.0,,0.081992,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1919_107.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/687/1919_188.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1919,True,404.0,,0.09096,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1919_188.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/689/1919_127.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1919,True,404.0,,0.079075,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1919_127.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/696/1919_241.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1919,True,404.0,,0.077346,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1919_241.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/733/1922_112.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1922,True,404.0,,0.078383,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1922_112.pdf%3Fsequence%3D1
da,Nils Åberg,http://samla.raa.se/xmlui/bitstream/handle/raa/3024/2002_177.pdf?sequence=1,https://da.wikipedia.org/wiki/Nils_Åberg,raa.se,da,dansk,samla.raa.se,,2002,True,404.0,,0.082141,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=2002_177.pdf%3Fsequence%3D1
da,Tragtbægerkultur,http://samla.raa.se/xmlui/bitstream/handle/raa/3039/2003_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Tragtbægerkultur,raa.se,da,dansk,samla.raa.se,,2003,True,404.0,,0.087,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=2003_001.pdf%3Fsequence%3D1
da,Tragtbægerkultur,http://samla.raa.se/xmlui/bitstream/handle/raa/3051/2003_121.pdf?sequence=1,https://da.wikipedia.org/wiki/Tragtbægerkultur,raa.se,da,dansk,samla.raa.se,,2003,True,404.0,,0.077925,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=2003_121.pdf%3Fsequence%3D1
da,Birkebarkbrev,http://samla.raa.se/xmlui/bitstream/handle/raa/1692/1954_245.pdf?sequence=1,https://da.wikipedia.org/wiki/Birkebarkbrev,raa.se,da,dansk,samla.raa.se,,1954,True,404.0,,0.07817,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1954_245.pdf%3Fsequence%3D1
da,Helgö,http://samla.raa.se/xmlui/bitstream/handle/raa/2699/1991_106.pdf?sequence=1,https://da.wikipedia.org/wiki/Helgö,raa.se,da,dansk,samla.raa.se,,1991,True,404.0,,0.080044,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1991_106.pdf%3Fsequence%3D1
da,Helgö,http://samla.raa.se/xmlui/bitstream/handle/raa/2071/1969_203.pdf?sequence=1,https://da.wikipedia.org/wiki/Helgö,raa.se,da,dansk,samla.raa.se,,2071,True,404.0,,0.080947,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1969_203.pdf%3Fsequence%3D1
da,Helgö,http://samla.raa.se/xmlui/bitstream/handle/raa/2656/1990_057.pdf?sequence=1,https://da.wikipedia.org/wiki/Helgö,raa.se,da,dansk,samla.raa.se,,1990,True,404.0,,0.087512,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1990_057.pdf%3Fsequence%3D1
da,Helgö,http://samla.raa.se/xmlui/bitstream/handle/raa/1778/1957_097.pdf?sequence=1,https://da.wikipedia.org/wiki/Helgö,raa.se,da,dansk,samla.raa.se,,1957,True,404.0,,0.078569,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1957_097.pdf%3Fsequence%3D1
da,Helgö,http://samla.raa.se/xmlui/bitstream/handle/raa/1776/1957_209.pdf?sequence=1,https://da.wikipedia.org/wiki/Helgö,raa.se,da,dansk,samla.raa.se,,1957,True,404.0,,0.077844,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1957_209.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/5656/1947_290.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1947,True,404.0,,0.079669,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1947_290.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/515/1906_049.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1906,True,404.0,,0.073169,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1906_049.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/588/1911_203.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1911,True,404.0,,0.074412,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1911_203.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/543/1907_204a.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1907,True,404.0,,0.074666,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1907_204a.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/854/1927_126.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1927,True,404.0,,0.076147,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1927_126.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/857/1927_127a.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1927,True,404.0,,0.078925,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1927_127a.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/897/1929_309a.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1929,True,404.0,,0.079301,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1929_309a.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1006/1932_381.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1932,True,404.0,,0.082923,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1932_381.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1490/1947_054.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1947,True,404.0,,0.080241,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1947_054.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1491/1947_181.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1947,True,404.0,,0.089449,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1947_181.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/677/1918_061.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1918,True,404.0,,0.078766,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1918_061.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/911/1929_307.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1929,True,404.0,,0.078105,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1929_307.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1298/1941_365.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1941,True,404.0,,0.076375,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1941_365.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1358/1943_318.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1943,True,404.0,,0.080205,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1943_318.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/962/1931_291.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1931,True,404.0,,0.07411,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1931_291.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1140/1936_053.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1936,True,404.0,,0.085777,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1936_053.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1182/1938_364.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1938,True,404.0,,0.084138,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1938_364.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1326/1942_299.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1942,True,404.0,,0.079881,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1942_299.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1328/1942_426.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1942,True,404.0,,0.081837,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1942_426.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1005/1932_001.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1932,True,404.0,,0.076791,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1932_001.pdf%3Fsequence%3D1
da,Ture J. Arne,http://samla.raa.se/xmlui/bitstream/handle/raa/1255/1940_155.pdf?sequence=1,https://da.wikipedia.org/wiki/Ture_J._Arne,raa.se,da,dansk,samla.raa.se,,1940,True,404.0,,0.070812,True,RAA DSpace XMLUI migration,https://samla.raa.se/discover?query=1940_155.pdf%3Fsequence%3D1
